id,subject_id,subject
12512,54,Lain-lain
12513,54,Lain-lain
12514,54,Lain-lain
12515,54,Lain-lain
12516,54,Lain-lain
12517,54,Lain-lain
12518,54,Lain-lain
12519,54,Lain-lain
12520,54,Lain-lain
12521,54,Lain-lain
12522,54,Lain-lain
12523,54,Lain-lain
12524,54,Lain-lain
12525,54,Lain-lain
12526,54,Lain-lain
12527,54,Lain-lain
12528,2,Penerimaan Negara Bukan Pajak
12529,54,Lain-lain
12530,54,Lain-lain
12531,54,Lain-lain
12532,54,Lain-lain
12533,54,Lain-lain
12534,54,Lain-lain
12535,54,Lain-lain
12536,54,Lain-lain
12537,19,Pegawai Negeri Sipil
12538,54,Lain-lain
12539,29,Barang Milik Negara
12540,54,Lain-lain
12541,19,Pegawai Negeri Sipil
12542,54,Lain-lain
12543,54,Lain-lain
12544,54,Lain-lain
12545,54,Lain-lain
12546,54,Lain-lain
12547,54,Lain-lain
12548,54,Lain-lain
12549,54,Lain-lain
12550,54,Lain-lain
12551,54,Lain-lain
12552,54,Lain-lain
12553,54,Lain-lain
12554,54,Lain-lain
12555,54,Lain-lain
12556,54,Lain-lain
12557,54,Lain-lain
12558,54,Lain-lain
12559,54,Lain-lain
12560,54,Lain-lain
12561,54,Lain-lain
12562,54,Lain-lain
12563,54,Lain-lain
12564,54,Lain-lain
12565,54,Lain-lain
12566,54,Lain-lain
12567,54,Lain-lain
12568,54,Lain-lain
12569,54,Lain-lain
12570,54,Lain-lain
12571,54,Lain-lain
12572,54,Lain-lain
12573,44,Tunjangan Kinerja
12574,54,Lain-lain
12575,54,Lain-lain
12576,54,Lain-lain
12577,54,Lain-lain
12578,54,Lain-lain
12579,54,Lain-lain
12580,54,Lain-lain
12581,54,Lain-lain
12582,54,Lain-lain
12583,54,Lain-lain
12584,54,Lain-lain
12585,54,Lain-lain
12586,54,Lain-lain
12587,54,Lain-lain
12588,54,Lain-lain
12589,54,Lain-lain
12590,54,Lain-lain
12591,54,Lain-lain
12592,54,Lain-lain
12593,54,Lain-lain
12594,54,Lain-lain
12595,54,Lain-lain
12596,54,Lain-lain
12597,54,Lain-lain
12598,32,Penyertaan Modal Negara
12599,54,Lain-lain
12600,54,Lain-lain
12601,54,Lain-lain
12602,54,Lain-lain
12603,54,Lain-lain
12604,54,Lain-lain
12605,54,Lain-lain
12606,54,Lain-lain
12607,54,Lain-lain
12608,54,Lain-lain
12609,54,Lain-lain
12610,54,Lain-lain
12611,54,Lain-lain
12612,54,Lain-lain
12613,54,Lain-lain
12614,54,Lain-lain
12615,54,Lain-lain
12616,54,Lain-lain
12617,54,Lain-lain
12618,54,Lain-lain
12619,54,Lain-lain
12620,54,Lain-lain
12621,54,Lain-lain
12622,54,Lain-lain
12623,54,Lain-lain
12624,54,Lain-lain
12625,54,Lain-lain
12626,54,Lain-lain
12627,54,Lain-lain
12628,54,Lain-lain
12629,54,Lain-lain
12630,54,Lain-lain
12631,54,Lain-lain
12632,54,Lain-lain
12633,54,Lain-lain
12634,54,Lain-lain
12635,54,Lain-lain
12636,54,Lain-lain
12637,54,Lain-lain
12638,54,Lain-lain
12639,54,Lain-lain
12640,54,Lain-lain
12641,54,Lain-lain
12642,54,Lain-lain
12643,54,Lain-lain
12644,35,Impor
12645,54,Lain-lain
12646,54,Lain-lain
12647,54,Lain-lain
12648,54,Lain-lain
12649,54,Lain-lain
12650,54,Lain-lain
12651,54,Lain-lain
12652,54,Lain-lain
12653,54,Lain-lain
12654,54,Lain-lain
12655,54,Lain-lain
12656,54,Lain-lain
12657,32,Penyertaan Modal Negara
12658,54,Lain-lain
12659,54,Lain-lain
12660,54,Lain-lain
12661,54,Lain-lain
12662,54,Lain-lain
12663,54,Lain-lain
12664,54,Lain-lain
12665,17,Jabatan Fungsional
12666,54,Lain-lain
12667,54,Lain-lain
12668,54,Lain-lain
12669,54,Lain-lain
12670,54,Lain-lain
12671,54,Lain-lain
12672,54,Lain-lain
12673,54,Lain-lain
12674,4,Kementerian Keuangan
12675,54,Lain-lain
12676,54,Lain-lain
12677,54,Lain-lain
12678,54,Lain-lain
12679,54,Lain-lain
12680,54,Lain-lain
12681,54,Lain-lain
12682,54,Lain-lain
12683,54,Lain-lain
12684,54,Lain-lain
12685,54,Lain-lain
12686,54,Lain-lain
12687,54,Lain-lain
12688,54,Lain-lain
12689,54,Lain-lain
12690,54,Lain-lain
12691,54,Lain-lain
12692,54,Lain-lain
12693,54,Lain-lain
12694,54,Lain-lain
12695,54,Lain-lain
12696,54,Lain-lain
12697,54,Lain-lain
12698,54,Lain-lain
12699,54,Lain-lain
12700,54,Lain-lain
12701,54,Lain-lain
12702,54,Lain-lain
12703,54,Lain-lain
12704,2,Penerimaan Negara Bukan Pajak
12705,54,Lain-lain
12706,54,Lain-lain
12707,54,Lain-lain
12708,54,Lain-lain
12709,54,Lain-lain
12710,54,Lain-lain
12711,54,Lain-lain
12712,54,Lain-lain
12713,54,Lain-lain
12714,54,Lain-lain
12715,54,Lain-lain
12716,54,Lain-lain
12717,54,Lain-lain
12718,54,Lain-lain
12719,54,Lain-lain
12720,54,Lain-lain
12721,54,Lain-lain
12722,54,Lain-lain
12723,54,Lain-lain
12724,54,Lain-lain
12725,54,Lain-lain
12726,54,Lain-lain
12727,54,Lain-lain
12728,54,Lain-lain
12729,54,Lain-lain
12730,54,Lain-lain
12731,54,Lain-lain
12732,54,Lain-lain
12733,54,Lain-lain
12734,54,Lain-lain
12735,54,Lain-lain
12736,54,Lain-lain
12737,54,Lain-lain
12738,54,Lain-lain
12739,54,Lain-lain
12740,54,Lain-lain
12741,54,Lain-lain
12742,54,Lain-lain
12743,54,Lain-lain
12744,54,Lain-lain
12745,54,Lain-lain
12746,54,Lain-lain
12747,54,Lain-lain
12748,54,Lain-lain
12749,54,Lain-lain
12750,54,Lain-lain
12751,54,Lain-lain
12752,54,Lain-lain
12753,54,Lain-lain
12754,54,Lain-lain
12755,17,Jabatan Fungsional
12756,4,Kementerian Keuangan
12757,54,Lain-lain
12758,54,Lain-lain
12759,54,Lain-lain
12760,54,Lain-lain
12761,54,Lain-lain
12762,54,Lain-lain
12763,54,Lain-lain
12764,54,Lain-lain
12765,54,Lain-lain
12766,54,Lain-lain
12767,54,Lain-lain
12768,54,Lain-lain
12769,54,Lain-lain
12770,54,Lain-lain
12771,54,Lain-lain
12772,54,Lain-lain
12773,54,Lain-lain
12774,54,Lain-lain
12775,54,Lain-lain
12776,54,Lain-lain
12777,54,Lain-lain
12778,54,Lain-lain
12779,54,Lain-lain
12780,54,Lain-lain
12781,54,Lain-lain
12782,54,Lain-lain
12783,54,Lain-lain
12784,17,Jabatan Fungsional
12785,31,Apbn
12786,54,Lain-lain
12787,54,Lain-lain
12788,54,Lain-lain
12789,54,Lain-lain
12790,54,Lain-lain
12791,54,Lain-lain
12792,54,Lain-lain
12793,54,Lain-lain
12794,54,Lain-lain
12795,54,Lain-lain
12796,54,Lain-lain
12797,54,Lain-lain
12798,54,Lain-lain
12799,54,Lain-lain
12800,54,Lain-lain
12801,54,Lain-lain
12802,54,Lain-lain
12803,54,Lain-lain
12804,54,Lain-lain
12805,54,Lain-lain
12806,16,Pajak Penghasilan
12807,54,Lain-lain
12808,54,Lain-lain
12809,54,Lain-lain
12810,54,Lain-lain
12811,54,Lain-lain
12812,54,Lain-lain
12813,54,Lain-lain
12814,54,Lain-lain
12815,54,Lain-lain
12816,54,Lain-lain
12817,54,Lain-lain
12818,13,Organisasi Dan Tatakerja
12819,54,Lain-lain
12820,54,Lain-lain
12821,54,Lain-lain
12822,19,Pegawai Negeri Sipil
12823,54,Lain-lain
12824,54,Lain-lain
12825,54,Lain-lain
12826,54,Lain-lain
12827,54,Lain-lain
12828,54,Lain-lain
12829,54,Lain-lain
12830,54,Lain-lain
12831,54,Lain-lain
12832,54,Lain-lain
12833,54,Lain-lain
12834,54,Lain-lain
12835,54,Lain-lain
12836,54,Lain-lain
12837,54,Lain-lain
12838,54,Lain-lain
12839,54,Lain-lain
12840,54,Lain-lain
12841,54,Lain-lain
12842,54,Lain-lain
12843,54,Lain-lain
12844,54,Lain-lain
12845,54,Lain-lain
12846,54,Lain-lain
12847,54,Lain-lain
12848,54,Lain-lain
12849,54,Lain-lain
12850,54,Lain-lain
12851,54,Lain-lain
12852,54,Lain-lain
12853,54,Lain-lain
12854,54,Lain-lain
12855,54,Lain-lain
12856,54,Lain-lain
12857,54,Lain-lain
12858,54,Lain-lain
12859,54,Lain-lain
12860,54,Lain-lain
12861,54,Lain-lain
12862,54,Lain-lain
12863,54,Lain-lain
12864,7,Pajak Pertambahan Nilai
12865,54,Lain-lain
12866,54,Lain-lain
12867,54,Lain-lain
12868,54,Lain-lain
12869,54,Lain-lain
12870,54,Lain-lain
12871,54,Lain-lain
12872,54,Lain-lain
12873,54,Lain-lain
12874,54,Lain-lain
12875,54,Lain-lain
12876,54,Lain-lain
12877,54,Lain-lain
12878,54,Lain-lain
12879,54,Lain-lain
12880,54,Lain-lain
12881,54,Lain-lain
12882,54,Lain-lain
12883,54,Lain-lain
12884,54,Lain-lain
12885,54,Lain-lain
12886,54,Lain-lain
12887,54,Lain-lain
12888,54,Lain-lain
12889,54,Lain-lain
12890,54,Lain-lain
12891,54,Lain-lain
12892,54,Lain-lain
12893,54,Lain-lain
12894,54,Lain-lain
12895,54,Lain-lain
12896,54,Lain-lain
12897,54,Lain-lain
12898,54,Lain-lain
12899,54,Lain-lain
12900,54,Lain-lain
12901,54,Lain-lain
12902,54,Lain-lain
12903,54,Lain-lain
12904,54,Lain-lain
12905,54,Lain-lain
12906,54,Lain-lain
12907,54,Lain-lain
12908,54,Lain-lain
12909,54,Lain-lain
12910,54,Lain-lain
12911,54,Lain-lain
12912,54,Lain-lain
12913,54,Lain-lain
12914,54,Lain-lain
12915,54,Lain-lain
12916,54,Lain-lain
12917,54,Lain-lain
12918,54,Lain-lain
12919,54,Lain-lain
12920,54,Lain-lain
12921,54,Lain-lain
12922,54,Lain-lain
12923,37,Bea Masuk Ditanggung Pemerintah
12924,54,Lain-lain
12925,54,Lain-lain
12926,54,Lain-lain
12927,54,Lain-lain
12928,54,Lain-lain
12929,54,Lain-lain
12930,54,Lain-lain
12931,54,Lain-lain
12932,54,Lain-lain
12933,54,Lain-lain
12934,54,Lain-lain
12935,54,Lain-lain
12936,54,Lain-lain
12937,54,Lain-lain
12938,54,Lain-lain
12939,54,Lain-lain
12940,54,Lain-lain
12941,54,Lain-lain
12942,54,Lain-lain
12943,54,Lain-lain
12944,54,Lain-lain
12945,54,Lain-lain
12946,54,Lain-lain
12947,54,Lain-lain
12948,54,Lain-lain
12949,54,Lain-lain
12950,54,Lain-lain
12951,54,Lain-lain
12952,54,Lain-lain
12953,54,Lain-lain
12954,54,Lain-lain
12955,54,Lain-lain
12956,54,Lain-lain
12957,54,Lain-lain
12958,54,Lain-lain
12959,54,Lain-lain
12960,54,Lain-lain
12961,54,Lain-lain
12962,54,Lain-lain
12963,54,Lain-lain
12964,54,Lain-lain
12965,54,Lain-lain
12966,54,Lain-lain
12967,54,Lain-lain
12968,54,Lain-lain
12969,54,Lain-lain
12970,54,Lain-lain
12971,54,Lain-lain
12972,54,Lain-lain
12973,54,Lain-lain
12974,54,Lain-lain
12975,54,Lain-lain
12976,54,Lain-lain
12977,54,Lain-lain
12978,54,Lain-lain
12979,54,Lain-lain
12980,54,Lain-lain
12981,54,Lain-lain
12982,54,Lain-lain
12983,54,Lain-lain
12984,54,Lain-lain
12985,54,Lain-lain
12986,54,Lain-lain
12987,54,Lain-lain
12988,54,Lain-lain
12989,54,Lain-lain
12990,54,Lain-lain
12991,54,Lain-lain
12992,54,Lain-lain
12993,54,Lain-lain
12994,54,Lain-lain
12995,54,Lain-lain
12996,54,Lain-lain
12997,54,Lain-lain
12998,54,Lain-lain
12999,54,Lain-lain
13000,54,Lain-lain
13001,2,Penerimaan Negara Bukan Pajak
13002,54,Lain-lain
13003,54,Lain-lain
13004,54,Lain-lain
13005,54,Lain-lain
13006,54,Lain-lain
13007,4,Kementerian Keuangan
13008,54,Lain-lain
13009,54,Lain-lain
13010,54,Lain-lain
13011,54,Lain-lain
13012,54,Lain-lain
13013,54,Lain-lain
13014,54,Lain-lain
13015,54,Lain-lain
13016,54,Lain-lain
13017,54,Lain-lain
13018,54,Lain-lain
13019,54,Lain-lain
13020,54,Lain-lain
13021,54,Lain-lain
13022,54,Lain-lain
13023,54,Lain-lain
13024,54,Lain-lain
13025,54,Lain-lain
13026,54,Lain-lain
13027,54,Lain-lain
13028,54,Lain-lain
13029,54,Lain-lain
13030,54,Lain-lain
13031,16,Pajak Penghasilan
13032,54,Lain-lain
13033,54,Lain-lain
13034,54,Lain-lain
13035,54,Lain-lain
13036,54,Lain-lain
13037,54,Lain-lain
13038,54,Lain-lain
13039,54,Lain-lain
13040,54,Lain-lain
13041,54,Lain-lain
13042,54,Lain-lain
13043,54,Lain-lain
13044,54,Lain-lain
13045,54,Lain-lain
13046,54,Lain-lain
13047,54,Lain-lain
13048,54,Lain-lain
13049,54,Lain-lain
13050,54,Lain-lain
13051,54,Lain-lain
13052,54,Lain-lain
13053,54,Lain-lain
13054,54,Lain-lain
13055,54,Lain-lain
13056,2,Penerimaan Negara Bukan Pajak
13057,54,Lain-lain
13058,44,Tunjangan Kinerja
13059,54,Lain-lain
13060,54,Lain-lain
13061,54,Lain-lain
13062,54,Lain-lain
13063,54,Lain-lain
13064,54,Lain-lain
13065,54,Lain-lain
13066,54,Lain-lain
13067,54,Lain-lain
13068,54,Lain-lain
13069,54,Lain-lain
13070,54,Lain-lain
13071,54,Lain-lain
13072,8,Kendaraan Bermotor
13073,54,Lain-lain
13074,54,Lain-lain
13075,54,Lain-lain
13076,54,Lain-lain
13077,54,Lain-lain
13078,54,Lain-lain
13079,54,Lain-lain
13080,54,Lain-lain
13081,54,Lain-lain
13082,40,Pelaksanaan
13083,54,Lain-lain
13084,54,Lain-lain
13085,17,Jabatan Fungsional
13086,54,Lain-lain
13087,54,Lain-lain
13088,54,Lain-lain
13089,54,Lain-lain
13090,54,Lain-lain
13091,54,Lain-lain
13092,54,Lain-lain
13093,54,Lain-lain
13094,3,Pajak Bumi Dan Bangunan
13095,54,Lain-lain
13096,54,Lain-lain
13097,54,Lain-lain
13098,54,Lain-lain
13099,54,Lain-lain
13100,54,Lain-lain
13101,54,Lain-lain
13102,54,Lain-lain
13103,54,Lain-lain
13104,54,Lain-lain
13105,54,Lain-lain
13106,54,Lain-lain
13107,54,Lain-lain
13108,54,Lain-lain
13109,54,Lain-lain
13110,54,Lain-lain
13111,54,Lain-lain
13112,54,Lain-lain
13113,54,Lain-lain
13114,54,Lain-lain
13115,54,Lain-lain
13116,54,Lain-lain
13117,54,Lain-lain
13118,54,Lain-lain
13119,54,Lain-lain
13120,54,Lain-lain
13121,54,Lain-lain
13122,54,Lain-lain
13123,54,Lain-lain
13124,54,Lain-lain
13125,54,Lain-lain
13126,54,Lain-lain
13127,54,Lain-lain
13128,54,Lain-lain
13129,54,Lain-lain
13130,37,Bea Masuk Ditanggung Pemerintah
13131,54,Lain-lain
13132,54,Lain-lain
13133,54,Lain-lain
13134,54,Lain-lain
13135,54,Lain-lain
13136,54,Lain-lain
13137,54,Lain-lain
13138,54,Lain-lain
13139,54,Lain-lain
13140,54,Lain-lain
13141,54,Lain-lain
13142,54,Lain-lain
13143,54,Lain-lain
13144,54,Lain-lain
13145,54,Lain-lain
13146,54,Lain-lain
13147,54,Lain-lain
13148,54,Lain-lain
13149,17,Jabatan Fungsional
13150,54,Lain-lain
13151,54,Lain-lain
13152,54,Lain-lain
13153,54,Lain-lain
13154,54,Lain-lain
13155,54,Lain-lain
13156,54,Lain-lain
13157,54,Lain-lain
13158,54,Lain-lain
13159,54,Lain-lain
13160,54,Lain-lain
13161,54,Lain-lain
13162,54,Lain-lain
13163,54,Lain-lain
13164,54,Lain-lain
13165,54,Lain-lain
13166,54,Lain-lain
13167,54,Lain-lain
13168,54,Lain-lain
13169,54,Lain-lain
13170,54,Lain-lain
13171,54,Lain-lain
13172,54,Lain-lain
13173,54,Lain-lain
13174,54,Lain-lain
13175,54,Lain-lain
13176,54,Lain-lain
13177,54,Lain-lain
13178,54,Lain-lain
13179,54,Lain-lain
13180,17,Jabatan Fungsional
13181,40,Pelaksanaan
13182,54,Lain-lain
13183,54,Lain-lain
13184,54,Lain-lain
13185,54,Lain-lain
13186,54,Lain-lain
13187,54,Lain-lain
13188,30,Tarif Bea Masuk
13189,54,Lain-lain
13190,54,Lain-lain
13191,54,Lain-lain
13192,54,Lain-lain
13193,54,Lain-lain
13194,54,Lain-lain
13195,54,Lain-lain
13196,54,Lain-lain
13197,54,Lain-lain
13198,54,Lain-lain
13199,54,Lain-lain
13200,54,Lain-lain
13201,54,Lain-lain
13202,54,Lain-lain
13203,54,Lain-lain
13204,54,Lain-lain
13205,54,Lain-lain
13206,54,Lain-lain
13207,54,Lain-lain
13208,54,Lain-lain
13209,12,Dana Bagi Hasil
13210,54,Lain-lain
13211,54,Lain-lain
13212,54,Lain-lain
13213,54,Lain-lain
13214,54,Lain-lain
13215,54,Lain-lain
13216,54,Lain-lain
13217,54,Lain-lain
13218,54,Lain-lain
13219,17,Jabatan Fungsional
13220,54,Lain-lain
13221,54,Lain-lain
13222,54,Lain-lain
13223,54,Lain-lain
13224,54,Lain-lain
13225,54,Lain-lain
13226,54,Lain-lain
13227,54,Lain-lain
13228,54,Lain-lain
13229,54,Lain-lain
13230,54,Lain-lain
13231,54,Lain-lain
13232,54,Lain-lain
13233,54,Lain-lain
13234,54,Lain-lain
13235,54,Lain-lain
13236,54,Lain-lain
13237,54,Lain-lain
13238,54,Lain-lain
13239,54,Lain-lain
13240,54,Lain-lain
13241,54,Lain-lain
13242,54,Lain-lain
13243,54,Lain-lain
13244,54,Lain-lain
13245,54,Lain-lain
13246,54,Lain-lain
13247,54,Lain-lain
13248,54,Lain-lain
13249,54,Lain-lain
13250,54,Lain-lain
13251,5,Perubahan Kedua
13252,54,Lain-lain
13253,54,Lain-lain
13254,54,Lain-lain
13255,54,Lain-lain
13256,54,Lain-lain
13257,54,Lain-lain
13258,54,Lain-lain
13259,54,Lain-lain
13260,54,Lain-lain
13261,54,Lain-lain
13262,54,Lain-lain
13263,54,Lain-lain
13264,54,Lain-lain
13265,54,Lain-lain
13266,54,Lain-lain
13267,54,Lain-lain
13268,54,Lain-lain
13269,17,Jabatan Fungsional
13270,54,Lain-lain
13271,54,Lain-lain
13272,54,Lain-lain
13273,54,Lain-lain
13274,54,Lain-lain
13275,54,Lain-lain
13276,54,Lain-lain
13277,54,Lain-lain
13278,54,Lain-lain
13279,54,Lain-lain
13280,54,Lain-lain
13281,54,Lain-lain
13282,54,Lain-lain
13283,54,Lain-lain
13284,54,Lain-lain
13285,54,Lain-lain
13286,54,Lain-lain
13287,54,Lain-lain
13288,54,Lain-lain
13289,54,Lain-lain
13290,54,Lain-lain
13291,54,Lain-lain
13292,54,Lain-lain
13293,54,Lain-lain
13294,54,Lain-lain
13295,54,Lain-lain
13296,54,Lain-lain
13297,54,Lain-lain
13298,54,Lain-lain
13299,17,Jabatan Fungsional
13300,54,Lain-lain
13301,54,Lain-lain
13302,54,Lain-lain
13303,54,Lain-lain
13304,54,Lain-lain
13305,54,Lain-lain
13306,54,Lain-lain
13307,54,Lain-lain
13308,54,Lain-lain
13309,54,Lain-lain
13310,54,Lain-lain
13311,54,Lain-lain
13312,54,Lain-lain
13313,54,Lain-lain
13314,54,Lain-lain
13315,54,Lain-lain
13316,54,Lain-lain
13317,54,Lain-lain
13318,54,Lain-lain
13319,54,Lain-lain
13320,54,Lain-lain
13321,54,Lain-lain
13322,54,Lain-lain
13323,54,Lain-lain
13324,54,Lain-lain
13325,54,Lain-lain
13326,54,Lain-lain
13327,54,Lain-lain
13328,54,Lain-lain
13329,54,Lain-lain
13330,54,Lain-lain
13331,54,Lain-lain
13332,54,Lain-lain
13333,54,Lain-lain
13334,54,Lain-lain
13335,54,Lain-lain
13336,54,Lain-lain
13337,54,Lain-lain
13338,54,Lain-lain
13339,54,Lain-lain
13340,54,Lain-lain
13341,54,Lain-lain
13342,54,Lain-lain
13343,54,Lain-lain
13344,54,Lain-lain
13345,54,Lain-lain
13346,2,Penerimaan Negara Bukan Pajak
13347,54,Lain-lain
13348,54,Lain-lain
13349,54,Lain-lain
13350,54,Lain-lain
13351,54,Lain-lain
13352,54,Lain-lain
13353,54,Lain-lain
13354,54,Lain-lain
13355,54,Lain-lain
13356,54,Lain-lain
13357,54,Lain-lain
13358,54,Lain-lain
13359,54,Lain-lain
13360,54,Lain-lain
13361,54,Lain-lain
13362,54,Lain-lain
13363,54,Lain-lain
13364,54,Lain-lain
13365,54,Lain-lain
13366,54,Lain-lain
13367,4,Kementerian Keuangan
13368,54,Lain-lain
13369,54,Lain-lain
13370,54,Lain-lain
13371,54,Lain-lain
13372,54,Lain-lain
13373,54,Lain-lain
13374,54,Lain-lain
13375,54,Lain-lain
13376,54,Lain-lain
13377,54,Lain-lain
13378,54,Lain-lain
13379,54,Lain-lain
13380,54,Lain-lain
13381,54,Lain-lain
13382,54,Lain-lain
13383,54,Lain-lain
13384,54,Lain-lain
13385,54,Lain-lain
13386,54,Lain-lain
13387,54,Lain-lain
13388,54,Lain-lain
13389,54,Lain-lain
13390,54,Lain-lain
13391,54,Lain-lain
13392,54,Lain-lain
13393,54,Lain-lain
13394,54,Lain-lain
13395,54,Lain-lain
13396,54,Lain-lain
13397,54,Lain-lain
13398,54,Lain-lain
13399,54,Lain-lain
13400,2,Penerimaan Negara Bukan Pajak
13401,54,Lain-lain
13402,54,Lain-lain
13403,54,Lain-lain
13404,54,Lain-lain
13405,54,Lain-lain
13406,54,Lain-lain
13407,54,Lain-lain
13408,54,Lain-lain
13409,54,Lain-lain
13410,54,Lain-lain
13411,54,Lain-lain
13412,54,Lain-lain
13413,54,Lain-lain
13414,54,Lain-lain
13415,54,Lain-lain
13416,54,Lain-lain
13417,54,Lain-lain
13418,54,Lain-lain
13419,54,Lain-lain
13420,54,Lain-lain
13421,54,Lain-lain
13422,54,Lain-lain
13423,54,Lain-lain
13424,54,Lain-lain
13425,54,Lain-lain
13426,54,Lain-lain
13427,54,Lain-lain
13428,54,Lain-lain
13429,54,Lain-lain
13430,54,Lain-lain
13431,54,Lain-lain
13432,13,Organisasi Dan Tatakerja
13433,54,Lain-lain
13434,54,Lain-lain
13435,54,Lain-lain
13436,54,Lain-lain
13437,54,Lain-lain
13438,54,Lain-lain
13439,54,Lain-lain
13440,54,Lain-lain
13441,54,Lain-lain
13442,54,Lain-lain
13443,54,Lain-lain
13444,54,Lain-lain
13445,54,Lain-lain
13446,54,Lain-lain
13447,54,Lain-lain
13448,48,Alokasi Dana Bagi Hasil
13449,54,Lain-lain
13450,54,Lain-lain
13451,54,Lain-lain
13452,54,Lain-lain
13453,54,Lain-lain
13454,54,Lain-lain
13455,54,Lain-lain
13456,54,Lain-lain
13457,54,Lain-lain
13458,19,Pegawai Negeri Sipil
13459,54,Lain-lain
13460,54,Lain-lain
13461,54,Lain-lain
13462,54,Lain-lain
13463,54,Lain-lain
13464,54,Lain-lain
13465,54,Lain-lain
13466,54,Lain-lain
13467,54,Lain-lain
13468,54,Lain-lain
13469,54,Lain-lain
13470,54,Lain-lain
13471,54,Lain-lain
13472,54,Lain-lain
13473,54,Lain-lain
13474,54,Lain-lain
13475,54,Lain-lain
13476,54,Lain-lain
13477,54,Lain-lain
13478,54,Lain-lain
13479,54,Lain-lain
13480,54,Lain-lain
13481,54,Lain-lain
13482,54,Lain-lain
13483,54,Lain-lain
13484,54,Lain-lain
13485,54,Lain-lain
13486,54,Lain-lain
13487,54,Lain-lain
13488,54,Lain-lain
13489,54,Lain-lain
13490,54,Lain-lain
13491,54,Lain-lain
13492,54,Lain-lain
13493,54,Lain-lain
13494,54,Lain-lain
13495,54,Lain-lain
13496,54,Lain-lain
13497,54,Lain-lain
13498,54,Lain-lain
13499,54,Lain-lain
13500,54,Lain-lain
13501,54,Lain-lain
13502,54,Lain-lain
13503,54,Lain-lain
13504,54,Lain-lain
13505,54,Lain-lain
13506,54,Lain-lain
13507,54,Lain-lain
13508,54,Lain-lain
13509,54,Lain-lain
13510,54,Lain-lain
13511,54,Lain-lain
13512,54,Lain-lain
13513,54,Lain-lain
13514,54,Lain-lain
13515,54,Lain-lain
13516,54,Lain-lain
13517,54,Lain-lain
13518,54,Lain-lain
13519,54,Lain-lain
13520,54,Lain-lain
13521,19,Pegawai Negeri Sipil
13522,54,Lain-lain
13523,54,Lain-lain
13524,54,Lain-lain
13525,54,Lain-lain
13526,54,Lain-lain
13527,2,Penerimaan Negara Bukan Pajak
13528,17,Jabatan Fungsional
13529,54,Lain-lain
13530,54,Lain-lain
13531,54,Lain-lain
13532,54,Lain-lain
13533,54,Lain-lain
13534,54,Lain-lain
13535,54,Lain-lain
13536,54,Lain-lain
13537,17,Jabatan Fungsional
13538,54,Lain-lain
13539,54,Lain-lain
13540,54,Lain-lain
13541,54,Lain-lain
13542,54,Lain-lain
13543,54,Lain-lain
13544,54,Lain-lain
13545,54,Lain-lain
13546,54,Lain-lain
13547,54,Lain-lain
13548,54,Lain-lain
13549,54,Lain-lain
13550,54,Lain-lain
13551,54,Lain-lain
13552,54,Lain-lain
13553,54,Lain-lain
13554,54,Lain-lain
13555,54,Lain-lain
13556,54,Lain-lain
13557,54,Lain-lain
13558,54,Lain-lain
13559,54,Lain-lain
13560,54,Lain-lain
13561,54,Lain-lain
13562,54,Lain-lain
13563,54,Lain-lain
13564,54,Lain-lain
13565,54,Lain-lain
13566,54,Lain-lain
13567,54,Lain-lain
13568,54,Lain-lain
13569,54,Lain-lain
13570,54,Lain-lain
13571,54,Lain-lain
13572,54,Lain-lain
13573,54,Lain-lain
13574,54,Lain-lain
13575,54,Lain-lain
13576,54,Lain-lain
13577,54,Lain-lain
13578,54,Lain-lain
13579,54,Lain-lain
13580,54,Lain-lain
13581,54,Lain-lain
13582,54,Lain-lain
13583,54,Lain-lain
13584,54,Lain-lain
13585,54,Lain-lain
13586,54,Lain-lain
13587,54,Lain-lain
13588,54,Lain-lain
13589,54,Lain-lain
13590,54,Lain-lain
13591,54,Lain-lain
13592,54,Lain-lain
13593,54,Lain-lain
13594,54,Lain-lain
13595,54,Lain-lain
13596,54,Lain-lain
13597,54,Lain-lain
13598,54,Lain-lain
13599,54,Lain-lain
13600,54,Lain-lain
13601,54,Lain-lain
13602,54,Lain-lain
13603,54,Lain-lain
13604,54,Lain-lain
13605,54,Lain-lain
13606,54,Lain-lain
13607,54,Lain-lain
13608,54,Lain-lain
13609,54,Lain-lain
13610,54,Lain-lain
13611,54,Lain-lain
13612,54,Lain-lain
13613,54,Lain-lain
13614,54,Lain-lain
13615,54,Lain-lain
13616,54,Lain-lain
13617,54,Lain-lain
13618,54,Lain-lain
13619,54,Lain-lain
13620,54,Lain-lain
13621,54,Lain-lain
13622,54,Lain-lain
13623,54,Lain-lain
13624,54,Lain-lain
13625,54,Lain-lain
13626,54,Lain-lain
13627,19,Pegawai Negeri Sipil
13628,54,Lain-lain
13629,54,Lain-lain
13630,54,Lain-lain
13631,54,Lain-lain
13632,54,Lain-lain
13633,54,Lain-lain
13634,54,Lain-lain
13635,54,Lain-lain
13636,54,Lain-lain
13637,54,Lain-lain
13638,54,Lain-lain
13639,54,Lain-lain
13640,54,Lain-lain
13641,54,Lain-lain
13642,54,Lain-lain
13643,54,Lain-lain
13644,54,Lain-lain
13645,54,Lain-lain
13646,54,Lain-lain
13647,54,Lain-lain
13648,54,Lain-lain
13649,54,Lain-lain
13650,54,Lain-lain
13651,54,Lain-lain
